one_hop_head_tail,one_hop_triple_intersection,two_hop_head_tail,two_hop_triple_intersection,three_hop_head_tail,three_hop_triple_intersection,relation_degree_1hop,label,head,relation,tail
0,0,16,0,57,26,68,0,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0978r
1,0,4,3,6,5,5,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/054fvj
1,0,84,77,127,111,79,1,/m/012f86,/people/ethnicity/people,/m/0113sg
0,0,1,0,29,8,22,0,/m/011yn5,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/019gz
1,0,117,116,163,162,118,1,/m/012vd6,/award/award_winner/awards_won./award/award_honor/award_winner,/m/014g91
1,0,226,26,282,275,172,0,/m/012q4n,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01wbgdv
0,0,79,79,134,133,99,0,/m/04hqz,/people/person/gender,/m/02zsn
2,0,17,9,29,20,10,1,/m/0135nb,/soccer/football_player/current_team./sports/sports_team_roster/team,/m/02gys2
1,0,72,71,126,125,73,1,/m/011lpr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
0,0,0,0,1,1,25,0,/m/02rh1dz,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/0_3cs
0,0,0,0,5,4,125,0,/m/011k1h,/music/record_label/artist,/m/0319l
1,0,68,67,109,108,69,1,/m/01309x,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c
1,0,81,77,102,88,79,1,/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/01vdm0
0,0,1,0,13,8,8,0,/m/012x4t,/music/artist/contribution./music/recording_contribution/performance_role,/m/043n0v_
1,0,145,144,204,203,146,1,/m/0141kz,/people/person/profession,/m/02hrh1q
0,0,10,10,43,42,33,0,/m/02qr3k8,/people/deceased_person/place_of_death,/m/0rj0z
1,0,145,144,204,203,146,1,/m/0137hn,/people/person/profession,/m/01c72t
1,0,24,23,50,49,25,0,/m/01279v,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/07tk7
0,0,0,0,1,1,45,0,/m/01cssf,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
0,0,2,2,23,22,79,0,/m/014z8v,/people/ethnicity/people,/m/01dvtx
0,0,0,0,3,3,15,0,/m/012v8,/language/human_language/countries_spoken_in,/m/02bqmq
0,0,1,1,13,12,68,0,/m/07l75,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/01mjq
0,0,0,0,14,14,3,0,/m/028r4y,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,/m/06hwzy
1,0,271,267,346,328,269,1,/m/012dtf,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
2,0,134,114,186,184,115,1,/m/011yn5,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/030_1m
1,0,81,80,119,118,82,1,/m/011yl_,/film/film/genre,/m/017fp
1,0,236,235,300,299,237,0,/m/013sg6,/film/actor/film./film/performance/film,/m/0dc7hc
0,0,12,0,41,18,269,0,/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02_7t
1,0,124,123,159,158,125,1,/m/011k11,/music/record_label/artist,/m/0pj9t
0,0,37,0,46,41,58,0,/m/0136pk,/music/artist/origin,/m/023r2x
0,0,0,0,8,8,112,0,/m/0_3cs,/people/person/nationality,/m/04hqz
0,0,0,0,0,0,8,0,/m/01352_,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,/m/01w5n51
0,0,1,0,8,2,146,0,/m/011_3s,/people/person/profession,/m/07wjk
0,0,0,0,22,17,8,0,/m/0gbwp,/music/artist/contribution./music/recording_contribution/performance_role,/m/03bx0bm
1,0,99,56,172,158,58,1,/m/011z3g,/music/artist/origin,/m/013yq
1,0,2,1,16,15,3,1,/m/012_53,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,/m/06hwzy
0,0,0,0,1,1,172,0,/m/012ykt,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/063vn
0,0,2,1,23,18,227,0,/m/012g92,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0n00
0,0,1,1,8,7,120,0,/m/013d7t,/common/topic/webpage./common/webpage/category,/m/0217m9
2,0,95,78,115,101,79,1,/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj
0,0,4,4,32,31,22,0,/m/06ybb1,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
1,0,268,267,326,325,269,1,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb
1,0,47,46,65,64,48,1,/m/0125ny,/location/location/time_zones,/m/03bdv
2,0,21,18,36,34,19,1,/m/012rrr,/location/administrative_division/country,/m/0h7x
1,0,268,267,326,325,269,1,/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03c7tr1
1,0,268,267,326,325,269,1,/m/0135xb,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01ck6h
0,0,2,2,20,8,82,0,/m/011ywj,/film/film/genre,/m/037mh8
1,0,268,267,326,325,269,1,/m/0136p1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l
2,0,95,78,115,101,79,1,/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0cfdd
1,0,3,2,16,15,4,1,/m/01386_,/base/eating/practicer_of_diet/diet,/m/07_jd
0,0,0,0,1,1,30,0,/m/08qs09,/influence/influence_node/influenced_by,/m/03f0324
1,0,81,80,119,118,82,1,/m/011ysn,/film/film/genre,/m/02m4t
0,0,2,0,12,4,146,0,/m/0126y2,/people/person/profession,/m/0gyr_7
0,0,6,0,38,11,90,0,/m/012ts,/location/location/contains,/m/01lrrt
0,0,6,6,34,33,22,0,/m/012cj0,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
0,0,0,0,3,3,146,0,/m/06b_j,/people/person/profession,/m/05vyk
0,0,0,0,1,1,269,0,/m/06hx2,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l
0,0,28,23,82,81,120,0,/m/013rfk,/common/topic/webpage./common/webpage/category,/m/01mqc_
0,0,7,3,39,29,237,0,/m/012d40,/film/actor/film./film/performance/film,/m/01t_vv
0,0,3,2,44,29,38,0,/m/013q0p,/film/film/music,/m/07cw4
1,0,57,56,85,84,58,1,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/032nwy
1,0,268,267,326,325,269,1,/m/012vct,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gs9p
0,0,0,0,7,0,36,0,/m/011ykb,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02bn_p
0,0,5,2,46,31,38,0,/m/011yd2,/film/film/music,/m/03kg2v
0,0,0,0,7,0,12,0,/m/0136kr,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,/m/018grr
1,0,145,144,204,203,146,1,/m/012ycy,/people/person/profession,/m/09jwl
0,0,0,0,0,0,10,0,/m/028q6,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02_j1w
1,0,119,118,233,232,120,1,/m/013kcv,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,6,4,44,41,68,0,/m/013nv_,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0154j
0,0,4,1,20,19,69,0,/m/0qmny,/music/artist/track_contributions./music/track_contribution/role,/m/018vs
0,0,0,0,14,2,51,0,/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02r3cn
1,0,145,144,204,203,146,1,/m/01271h,/people/person/profession,/m/0nbcg
0,0,2,2,29,28,58,0,/m/04f2zj,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/032nwy
1,0,268,47,326,318,120,0,/m/013sg6,/people/person/place_of_birth,/m/02g3gj
0,0,48,11,125,112,172,0,/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/013gxt
1,0,119,118,233,232,120,1,/m/012gbb,/common/topic/webpage./common/webpage/category,/m/08mbj5d
3,0,347,35,421,383,35,1,/m/0127m7,/film/director/film,/m/0y_9q
0,0,29,3,75,60,69,0,/m/01271h,/music/artist/track_contributions./music/track_contribution/role,/m/051kv
1,0,268,267,326,325,269,1,/m/0136p1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054ks3
2,0,203,119,305,265,120,1,/m/01438g,/people/person/place_of_birth,/m/0dclg
0,0,0,0,1,1,45,0,/m/07m9cm,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
1,0,226,2,282,251,12,0,/m/01438g,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/05l4yg
2,0,86,67,145,132,68,1,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0ctw_b
1,0,279,267,363,336,269,1,/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/019f4v
1,0,34,29,56,51,31,1,/m/011_6p,/music/instrument/instrumentalists,/m/01p95y0
0,0,0,0,7,3,29,0,/m/03pnvq,/base/biblioness/bibs_location/state,/m/081yw
0,0,5,0,33,8,3,0,/m/012fvq,/organization/organization/headquarters./location/mailing_address/country,/m/05qhnq
2,0,95,78,115,101,79,1,/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/06rvn
1,0,268,18,326,303,69,0,/m/013423,/music/artist/track_contributions./music/track_contribution/role,/m/031b3h
11,0,236,18,348,248,9,1,/m/013807,/education/educational_institution_campus/educational_institution,/m/013807
1,0,114,23,166,149,68,0,/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0bxtg
0,0,112,0,183,129,43,0,/m/012c6j,/film/film/country,/m/09c7w0
1,0,268,267,326,325,269,1,/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9f2
0,0,3,0,27,7,10,0,/m/0135nb,/soccer/football_player/current_team./sports/sports_team_roster/team,/m/04bbv7
0,0,74,61,152,137,112,0,/m/0xms9,/people/person/nationality,/m/09c7w0
0,0,2,0,39,20,6,0,/m/012mzw,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/0hfzr
1,0,89,88,128,127,90,1,/m/0106dv,/location/location/contains,/m/01tx9m
3,0,247,150,364,322,150,1,/m/01386_,/people/person/places_lived./people/place_lived/location,/m/030qb3t
1,0,268,267,326,325,269,1,/m/012s5j,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05b4l5x
1,0,268,267,326,325,269,1,/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07kjk7c
0,0,43,0,116,51,29,0,/m/013hxv,/base/biblioness/bibs_location/state,/m/0135nb
0,0,44,44,101,98,269,0,/m/0ffgh,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099tbz
1,0,119,118,233,232,120,1,/m/0125xq,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,81,81,139,138,269,0,/m/0143wl,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f76h
0,0,11,0,44,24,68,0,/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02d45s
2,0,251,117,308,295,118,1,/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/04sx9_
1,0,145,144,204,203,146,1,/m/0137g1,/people/person/profession,/m/016z4k
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01wrwf
1,0,22,21,87,59,23,1,/m/011yqc,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
1,0,268,267,326,325,269,1,/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01bgqh
5,0,332,20,389,360,18,1,/m/0127s7,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/01wyz92
0,0,0,0,18,0,44,0,/m/03w5xm,/location/hud_county_place/place,/m/0108xl
0,0,1,0,10,5,269,0,/m/0135xb,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02z3zp
0,0,0,0,1,1,112,0,/m/012bk,/people/person/nationality,/m/0c4ys
0,0,3,3,31,30,58,0,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/025mbn
0,0,1,1,27,26,58,0,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/04306rv
2,0,133,119,197,195,120,1,/m/011lpr,/people/person/place_of_birth,/m/06_kh
1,0,57,56,85,84,58,0,/m/01wg6y,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/02fn5r
0,0,5,5,27,26,150,0,/m/016ppr,/music/genre/artists,/m/015mrk
2,0,76,67,125,122,68,1,/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0ctw_b
1,0,226,225,282,281,227,1,/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/05szp
0,0,21,21,56,55,36,0,/m/082gq,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02ynfr
0,0,3,0,17,11,44,0,/m/011zd3,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0m2lt
0,0,9,0,46,12,57,0,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/031778
0,0,6,6,37,36,125,0,/m/02qgyv,/music/record_label/artist,/m/03ryks
1,0,29,28,56,55,30,1,/m/013pp3,/influence/influence_node/influenced_by,/m/01tz6vs
1,0,171,170,241,240,172,1,/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/024hbv
1,0,236,235,300,299,237,1,/m/0141kz,/film/actor/film./film/performance/film,/m/0prh7
1,0,82,80,124,119,82,1,/m/011xg5,/film/film/genre,/m/03k9fj
0,0,0,0,8,8,146,0,/m/017fp,/people/person/profession,/m/0cbd2
2,0,184,34,253,221,35,1,/m/0136g9,/film/director/film,/m/020bv3
1,0,268,267,326,325,269,1,/m/0134pk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02v1m7
0,0,3,1,31,27,23,0,/m/012t1,/people/person/languages,/m/0xsk8
3,0,236,120,341,297,120,1,/m/0139q5,/people/person/place_of_birth,/m/03h64
0,0,1,1,17,16,48,0,/m/0xms9,/location/location/time_zones,/m/02hcv8
4,0,127,25,165,131,24,1,/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/01v1d8
0,0,0,0,1,1,36,0,/m/013q07,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/05_zc7
1,0,171,170,241,240,172,1,/m/012ljv,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02mpyh
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/05krk
0,0,0,0,5,5,33,0,/m/012m_,/people/deceased_person/place_of_death,/m/0rj0z
1,0,98,97,153,152,99,1,/m/013cr,/people/person/gender,/m/05zppz
1,0,113,109,176,152,111,1,/m/011yqc,/award/award_winning_work/awards_won./award/award_honor/award,/m/0gr4k
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0hd7j
2,0,125,114,176,175,115,1,/m/011yd2,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/04wvhz
0,0,0,0,14,9,120,0,/m/013ybx,/people/person/place_of_birth,/m/0c94fn
0,0,0,0,0,0,82,0,/m/01z27,/film/film/genre,/m/03npn
0,0,16,4,54,42,125,0,/m/011k1h,/music/record_label/artist,/m/01xqw
1,0,44,43,56,55,45,1,/m/013ksx,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
1,0,72,71,126,125,73,1,/m/012ykt,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y
1,0,14,13,37,36,15,1,/m/012vwb,/education/educational_institution/school_type,/m/01_9fk
1,0,38,37,82,78,39,1,/m/013q07,/film/film/language,/m/03_9r
0,0,44,44,101,98,269,0,/m/016gr2,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07cbcy
1,0,44,43,56,55,45,1,/m/0109vk,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
0,0,52,52,103,102,237,0,/m/011k4g,/film/actor/film./film/performance/film,/m/0gyv0b4
0,0,0,0,4,4,237,0,/m/0880p,/film/actor/film./film/performance/film,/m/0prrm
0,0,0,0,3,3,48,0,/m/040njc,/location/location/time_zones,/m/02fqwt
1,0,129,110,221,201,112,1,/m/013qvn,/people/person/nationality,/m/09c7w0
0,0,0,0,4,4,227,0,/m/04q7r,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/014hr0
0,0,0,0,5,1,7,0,/m/0k4bc,/location/administrative_division/first_level_division_of,/m/0h7x
1,0,72,71,126,125,73,1,/m/01271h,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
2,0,336,236,411,398,237,1,/m/012ykt,/film/actor/film./film/performance/film,/m/01v1ln
1,0,50,49,85,84,51,1,/m/012lzr,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02j62
0,0,12,12,49,48,269,0,/m/0134pk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/024dgj
3,0,213,3,293,217,3,0,/m/014635,/organization/organization_member/member_of./organization/organization_membership/organization,/m/013bd1
1,0,29,28,59,58,30,1,/m/013g3,/base/biblioness/bibs_location/country,/m/02k54
1,0,117,116,163,162,118,1,/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02vy5j
0,0,1,0,8,2,146,0,/m/0136p1,/people/person/profession,/m/02jmst
0,0,0,0,7,7,172,0,/m/01gkgk,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0267wwv
0,0,1,0,8,2,40,0,/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/07w0v
0,0,0,0,8,8,51,0,/m/015pkc,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0193x
1,0,149,148,177,176,150,0,/m/03g5jw,/music/genre/artists,/m/03fbc
1,0,12,2,59,40,4,1,/m/013fn,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,/m/02h40lc
0,0,0,0,0,0,48,0,/m/0151b0,/location/location/time_zones,/m/02fqwt
1,0,30,28,64,59,30,1,/m/0135p7,/base/biblioness/bibs_location/country,/m/09c7w0
0,0,0,0,0,0,36,0,/m/03t22m,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7
1,0,47,46,65,64,48,1,/m/013mtx,/location/location/time_zones,/m/02fqwt
1,0,47,46,65,64,48,1,/m/013l6l,/location/location/time_zones,/m/02fqwt
1,0,20,19,45,44,21,1,/m/012mzw,/education/educational_institution/colors,/m/01l849
1,0,119,18,165,155,73,0,/m/0137n0,/people/person/spouse_s./people/marriage/type_of_union,/m/016jfw
1,0,273,267,352,330,269,1,/m/012201,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054krc
1,0,110,109,150,149,111,1,/m/011ydl,/award/award_winning_work/awards_won./award/award_honor/award,/m/02rdxsh
1,0,78,77,106,105,79,1,/m/013xrm,/people/ethnicity/people,/m/04k15
0,0,58,26,108,95,43,0,/m/0140g4,/film/film/country,/m/06t61y
0,0,13,10,32,24,45,0,/m/010z5n,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0345h
0,0,0,0,11,8,79,0,/m/013b6_,/people/ethnicity/people,/m/05mgj0
1,0,226,225,282,281,227,1,/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0crvfq
0,0,0,0,8,0,4,0,/m/012m_,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,/m/0642ykh
1,0,268,267,326,325,269,1,/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01d38g
0,0,43,43,93,92,269,0,/m/0ds33,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f5qb
0,0,46,43,110,95,269,0,/m/0ptxj,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
1,0,34,33,72,71,35,1,/m/011xy1,/education/educational_institution/students_graduates./education/education/student,/m/05np2
0,0,0,0,5,5,82,0,/m/011pcj,/film/film/genre,/m/03j0dp
6,0,457,149,585,510,146,0,/m/012gq6,/people/person/profession,/m/0137g1
2,0,251,226,308,305,227,1,/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02qgyv
1,0,268,267,326,325,269,1,/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f705
0,0,0,0,12,12,40,0,/m/014vk4,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/02lyx4
1,0,114,113,166,165,115,0,/m/011yth,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/02l4rh
8,0,696,151,791,747,146,0,/m/013pk3,/people/person/profession,/m/0139q5
1,0,39,38,70,69,40,1,/m/0140g4,/film/film/production_companies,/m/017jv5
0,0,5,0,33,8,33,0,/m/010r6f,/location/hud_county_place/county,/m/023322
1,0,145,144,204,203,146,1,/m/012gx2,/people/person/profession,/m/04gc2
0,0,19,1,58,32,31,0,/m/013y1f,/music/instrument/instrumentalists,/m/0d0vqn
1,0,171,170,241,240,172,1,/m/01271h,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/07s846j
1,0,145,144,204,203,146,1,/m/012gx2,/people/person/profession,/m/0fj9f
